uid,svt,updated_millis,user_uid,baby_uid,type,start_millis,notes,group_uid,end_millis,pause_millis,duration,left_duration,right_duration,in_progress,side,pee,poo,hair_wash,temperature,volume,amount,amount_unit,reaction
qgcxwmobetfQWE052828337800527377,1646753985421,1646753985250,j6A0wwOuFaN7aA8u0YP7LXanESu2,awyedysipgrgccchAIIDLBADYW530823,diaper_change,1646753981228,,,0,0,0,0,0,0,,1,0,0,0.0,0.0,0.0,,
81323238587563411587317542468086,1646757169343,1646757169232,j6A0wwOuFaN7aA8u0YP7LXanESu2,awyedysipgrgccchAIIDLBADYW530823,bottle,1646756700000,,,0,0,0,0,0,0,,0,0,0,0.0,125.0,0.0,,
kghmnYS1868272543487515088251148,1646758462827,1646758462719,j6A0wwOuFaN7aA8u0YP7LXanESu2,awyedysipgrgccchAIIDLBADYW530823,diaper_change,1646758460281,,,0,0,0,0,0,0,,1,1,0,0.0,0.0,0.0,,
nhralqCIYDDOEVVQ6246617152005533,1646760552291,1646760552180,j6A0wwOuFaN7aA8u0YP7LXanESu2,awyedysipgrgccchAIIDLBADYW530823,pump,1646760089864,"3.75 hrs, pump for 30 min ",,0,0,0,0,0,0,both,0,0,0,0.0,200.0,0.0,,
ufqvpnekedgknjovhuwnRKPCULOLHYF4,1646765748937,1646765748615,j6A0wwOuFaN7aA8u0YP7LXanESu2,awyedysipgrgccchAIIDLBADYW530823,diaper_change,1646765730239,,,0,0,0,0,0,0,,1,0,0,0.0,0.0,0.0,,
mYTY2041286207744418531224481465,1646767497102,1646767497043,j6A0wwOuFaN7aA8u0YP7LXanESu2,awyedysipgrgccchAIIDLBADYW530823,bottle,1646766000000,Feed 40 min,,0,0,0,0,0,0,,0,0,0,0.0,125.0,0.0,,
nfkB8308762707851106758334558022,1646772166642,1646772166514,j6A0wwOuFaN7aA8u0YP7LXanESu2,awyedysipgrgccchAIIDLBADYW530823,pump,1646772073826,"3.25 hrs, pump for 20 min",,0,0,0,0,0,0,both,0,0,0,0.0,190.0,0.0,,
qdqdixdqwpkhecjcngdsmtrjY6507081,1646776600107,1646776599909,j6A0wwOuFaN7aA8u0YP7LXanESu2,awyedysipgrgccchAIIDLBADYW530823,diaper_change,1646776598727,,,0,0,0,0,0,0,,1,0,0,0.0,0.0,0.0,,
bpWRURCTNQJUJKPIJANTYRU714068548,1646778866201,1646778866185,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,bottle,1646778240000,,,0,0,0,0,0,0,,0,0,0,0.0,130.0,0.0,,
ebhuannxxjvcewyiRMMQS88152816664,1646778887130,1646778887085,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,diaper_change,1646778600000,,,0,0,0,0,0,0,,1,0,0,0.0,0.0,0.0,,
npmukjletoCKULLDGJLPHMMI21055144,1646783328760,1646783328700,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,diaper_change,1646783326973,,,0,0,0,0,0,0,,1,1,0,0.0,0.0,0.0,,
fykXCYRNBUEQCJSASBLYH51336707762,1646785395389,1646785395356,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,crying,1646783545919,Gave pacifier in the end,,1646785384183,0,1838264,0,0,0,,0,0,0,0.0,0.0,0.0,,
ngjkymbasqmpapFRHPHG247273568674,1646784986507,1646784986413,j6A0wwOuFaN7aA8u0YP7LXanESu2,awyedysipgrgccchAIIDLBADYW530823,pump,1646784898382,"3.5 hrs gap, pump for 25 min ",,0,0,0,0,0,0,both,0,0,0,0.0,200.0,0.0,,
wbaoroeitrwymtfwtuIJ051665233756,1646787111714,1646787111650,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,diaper_change,1646787110477,,,0,0,0,0,0,0,,1,0,0,0.0,0.0,0.0,,
teeBUFILXQYVEXSRRTN4311614273078,1646789549689,1646789549693,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,bottle,1646788478819,25 min,,0,0,0,0,0,0,,0,0,0,0.0,140.0,0.0,,
lcbcxhewfFYYEEJEQMKMVCDTEHFV5282,1646789546564,1646789546524,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,diaper_change,1646789280000,,,0,0,0,0,0,0,,1,0,0,0.0,0.0,0.0,,
rnG70580762134836185038645337623,1646799827486,1646799827374,j6A0wwOuFaN7aA8u0YP7LXanESu2,awyedysipgrgccchAIIDLBADYW530823,pump,1646799715395,"4 hrs gap, pump for 30 min",,0,0,0,0,0,0,both,0,0,0,0.0,230.0,0.0,,
rtgtvWD1057624180034031327551277,1646801640814,1646801640840,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,diaper_change,1646801639309,,,0,0,0,0,0,0,,1,1,0,0.0,0.0,0.0,,
foiegxnL348063840754444218412013,1646804732102,1646804732072,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,bottle,1646804100000,25 min,,0,0,0,0,0,0,,0,0,0,0.0,120.0,0.0,,
omedjebaoxlxupA84453767463536607,1646804734619,1646804734639,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,diaper_change,1646804733166,,,0,0,0,0,0,0,,1,1,0,0.0,0.0,0.0,,
wcjP7448770082262127857360360143,1646813640651,1646813384531,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,diaper_change,1646813383090,,,0,0,0,0,0,0,,1,1,0,0.0,0.0,0.0,,
corcayQUWRDJNC853100687427768681,1646815254621,1646815254475,j6A0wwOuFaN7aA8u0YP7LXanESu2,awyedysipgrgccchAIIDLBADYW530823,pump,1646815108677,"4.25 hrs gap, pump for 30 min",,0,0,0,0,0,0,both,0,0,0,0.0,225.0,0.0,,
cvxdxVDFJR1175042265083502462135,1646815586285,1646815586279,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,bottle,1646815576722,30 min,,0,0,0,0,0,0,,0,0,0,0.0,130.0,0.0,,
L1258876151562088481531156588620,1646815841850,1646815841803,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,diaper_change,1646815840520,,,0,0,0,0,0,0,,1,1,0,0.0,0.0,0.0,,
krrkgrscDMKDHGTQJKNPGAHMPY022486,1646825052530,1646825052524,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,diaper_change,1646825051292,,,0,0,0,0,0,0,,1,0,0,0.0,0.0,0.0,,
D2455825286507768440186730270822,1646827811866,1646827811937,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,bottle,1646827456290,30 min,,0,0,0,0,0,0,,0,0,0,0.0,135.0,0.0,,
jgrwnsswnrXLPDLMOLWATWLULEELHCA6,1646827466305,1646827466374,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,diaper_change,1646827464661,,,0,0,0,0,0,0,,1,1,0,0.0,0.0,0.0,,
LVSCYIXSSASCIQDCBYCQGF3064735108,1646828313446,1646828313486,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,diaper_change,1646828311098,,,0,0,0,0,0,0,,1,1,0,0.0,0.0,0.0,,
jwPDVAHHFH0605653785442432482642,1646829539591,1646829539496,j6A0wwOuFaN7aA8u0YP7LXanESu2,awyedysipgrgccchAIIDLBADYW530823,pump,1646829523128,"4 hrs gap, 30 min pump",,0,0,0,0,0,0,both,0,0,0,0.0,220.0,0.0,,
wgeipmbriBSGKVVGHMQADRGTF1511703,1646835211690,1646835211751,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,diaper_change,1646835210527,,,0,0,0,0,0,0,,1,0,0,0.0,0.0,0.0,,
AFI44114788320407212028437556538,1646837903907,1646837903926,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,bottle,1646837901792,,,0,0,0,0,0,0,,0,0,0,0.0,130.0,0.0,,
vbjfixkSVI0450035462470607816187,1646837908773,1646837908859,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,diaper_change,1646837907126,,,0,0,0,0,0,0,,1,0,0,0.0,0.0,0.0,,
tshdeggvrwtjH4641781778008884341,1646844623499,1646844623399,j6A0wwOuFaN7aA8u0YP7LXanESu2,awyedysipgrgccchAIIDLBADYW530823,pump,1646844606466,"4 hrs gap, pump 28 min ",,0,0,0,0,0,0,both,0,0,0,0.0,210.0,0.0,,
aamevbVR407431487875567632512513,1646845271970,1646845272017,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,diaper_change,1646841600000,,,0,0,0,0,0,0,,1,0,0,0.0,0.0,0.0,,
hheUSUJAFCOFUBI01310218144008574,1646848013993,1646848013976,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,bottle,1646847724341,30 min,,0,0,0,0,0,0,,0,0,0,0.0,130.0,0.0,,
myohvuffjddoxlieffbLSADVMDEEER56,1646847887433,1646847887497,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,diaper_change,1646847886398,,,0,0,0,0,0,0,,1,0,0,0.0,0.0,0.0,,
urmmwxdEE73774850087468412622661,1646859148942,1646859149048,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,diaper_change,1646856000000,,,0,0,0,0,0,0,,1,0,0,0.0,0.0,0.0,,
AED25347384236550141444586611120,1646859155837,1646859155930,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,bottle,1646859149963,40 min,,0,0,0,0,0,0,,0,0,0,0.0,125.0,0.0,,
aloI2278007510700025435071008846,1646859206537,1646859206639,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,diaper_change,1646859157100,,,0,0,0,0,0,0,,1,0,0,0.0,0.0,0.0,,
rkggvsecjDYGESTTRQDLNU3748207651,1646860667288,1646860667109,j6A0wwOuFaN7aA8u0YP7LXanESu2,awyedysipgrgccchAIIDLBADYW530823,pump,1646860648178,"4.5 hrs gap, pump 25 min ",,0,0,0,0,0,0,both,0,0,0,0.0,240.0,0.0,,
bqbmjutsagunrwaUJOXSCKKFCHVEY738,1646861079717,1646861079830,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,diaper_change,1646861077997,,,0,0,0,0,0,0,,0,1,0,0.0,0.0,0.0,,
WGVJKQB3711075387532403334738811,1646862127890,1646862127818,j6A0wwOuFaN7aA8u0YP7LXanESu2,awyedysipgrgccchAIIDLBADYW530823,tummy_time,1646861700000,,,1646862106930,0,406930,0,0,0,,0,0,0,0.0,0.0,0.0,,neutral
hwpgilyP141812021876207183042720,1646867996137,1646867995999,j6A0wwOuFaN7aA8u0YP7LXanESu2,awyedysipgrgccchAIIDLBADYW530823,diaper_change,1646867995000,,,0,0,0,0,0,0,,1,0,0,0.0,0.0,0.0,,
umkvjsyivedUES071414675880163402,1646869613915,1646869614021,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,bottle,1646869606714,25 min,,0,0,0,0,0,0,,0,0,0,0.0,125.0,0.0,,
yonnsVVEDHMLNHTJMSPTHJH115782670,1646869829821,1646869829881,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,diaper_change,1646869828205,,,0,0,0,0,0,0,,1,0,0,0.0,0.0,0.0,,
bdskhMDJEHEBOQMWNWUCTVGQVSJCYAM8,1646876005396,1646876005259,j6A0wwOuFaN7aA8u0YP7LXanESu2,awyedysipgrgccchAIIDLBADYW530823,pump,1646875958684,"4.25 hrs, pump 25 min",,0,0,0,0,0,0,both,0,0,0,0.0,250.0,0.0,,
unahnhkclwaqkklypucrmfdsaT602817,1646877239358,1646877239463,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,diaper_change,1646877238429,,,0,0,0,0,0,0,,1,0,0,0.0,0.0,0.0,,
Q4513158486157465600162417871528,1646878955842,1646878955946,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,bath,1646878260000,,,0,0,0,0,0,0,,0,0,0,0.0,0.0,0.0,,neutral
mAXISUTBCCS750282514782870881027,1646881532909,1646881532652,j6A0wwOuFaN7aA8u0YP7LXanESu2,awyedysipgrgccchAIIDLBADYW530823,bottle,1646881529117,,,0,0,0,0,0,0,,0,0,0,0.0,60.0,0.0,,
mvavivnumbdJAK563812171364337642,1646889086413,1646889086567,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,diaper_change,1646889084122,,,0,0,0,0,0,0,,1,1,0,0.0,0.0,0.0,,
nfqlxirfnjfXYFSQMFGKXMNAIEWKB504,1646891800063,1646891800180,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,diaper_change,1646891798535,,,0,0,0,0,0,0,,1,1,0,0.0,0.0,0.0,,
cttvrngktktpOMHWWNMFVWFTNNO24882,1646892466411,1646892466598,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,bottle,1646891800951,50 min,,0,0,0,0,0,0,,0,0,0,0.0,125.0,0.0,,
xusCHMVDBUSKEGKCCVOOHMKV32445801,1646892648143,1646892648032,j6A0wwOuFaN7aA8u0YP7LXanESu2,awyedysipgrgccchAIIDLBADYW530823,pump,1646892596117,"4.5 hrs gap, 25 min pump ",,0,0,0,0,0,0,both,0,0,0,0.0,240.0,0.0,,
yvrHTIAIJ53216827075204216681612,1646902473892,1646902474052,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,diaper_change,1646902345780,,,0,0,0,0,0,0,,1,0,0,0.0,0.0,0.0,,
wlgRBHTYULOHOOBS0351533702015451,1646904436471,1646904436609,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,bottle,1646904426450,30 min,,0,0,0,0,0,0,,0,0,0,0.0,125.0,0.0,,
75283136071186648730333453804645,1646904537274,1646904537448,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,diaper_change,1646904536173,,,0,0,0,0,0,0,,1,0,0,0.0,0.0,0.0,,
yjdrunfjoayrsvptkxgxxTAKQDDE7068,1646904768378,1646904768106,j6A0wwOuFaN7aA8u0YP7LXanESu2,awyedysipgrgccchAIIDLBADYW530823,pump,1646904703496,"3.5 hrs gap, 22 min pump",,0,0,0,0,0,0,both,0,0,0,0.0,180.0,0.0,,
baaaybuxctmcqmrdfnxjwdwdusccGAY8,1646914648143,1646914648382,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,diaper_change,1646914647535,,,0,0,0,0,0,0,,1,0,0,0.0,0.0,0.0,,
rW333064543763431600656175137526,1646916447629,1646916447812,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,bottle,1646916441542,25 min,,0,0,0,0,0,0,,0,0,0,0.0,125.0,0.0,,
gmamohxoyyuhlVM72541734712083416,1646916693012,1646916693192,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,diaper_change,1646916690992,,,0,0,0,0,0,0,,1,1,0,0.0,0.0,0.0,,
qerctvQVHVWWEBGLPPGHHJXAHEJRHP12,1646918186260,1646918186154,j6A0wwOuFaN7aA8u0YP7LXanESu2,awyedysipgrgccchAIIDLBADYW530823,tummy_time,1646918028738,,,1646918186154,0,157416,0,0,0,,0,0,0,0.0,0.0,0.0,,
hohqlsyupgGNAHF81257840807055481,1646921403621,1646921403505,j6A0wwOuFaN7aA8u0YP7LXanESu2,awyedysipgrgccchAIIDLBADYW530823,pump,1646921379341,"4.5 hrs gap, pump 30 min ",,0,0,0,0,0,0,both,0,0,0,0.0,250.0,0.0,,
ieplawepeduvbcfkcoqvjYRIO8357304,1646927635038,1646927635222,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,bottle,1646927630506,35 min,,0,0,0,0,0,0,,0,0,0,0.0,120.0,0.0,,
wPO80311611446514337263562444014,1646927636622,1646927636880,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,diaper_change,1646927636205,,,0,0,0,0,0,0,,1,0,0,0.0,0.0,0.0,,
CPKSKIFVAPXMV3635667281136046211,1646935274371,1646935274198,j6A0wwOuFaN7aA8u0YP7LXanESu2,awyedysipgrgccchAIIDLBADYW530823,diaper_change,1646926200000,,,0,0,0,0,0,0,,1,1,0,0.0,0.0,0.0,,
stucayNCYTHRVHRH0548062371542372,1646938164752,1646938164662,j6A0wwOuFaN7aA8u0YP7LXanESu2,awyedysipgrgccchAIIDLBADYW530823,pump,1646937668444,"4.5 hrs gap, pump 20 min ",,0,0,0,0,0,0,both,0,0,0,0.0,250.0,0.0,,
vftorpsrmggogtRKOQXQEWE772185263,1646938989087,1646938989294,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,diaper_change,1646938987733,,,0,0,0,0,0,0,,1,1,0,0.0,0.0,0.0,,
uxhrASDV634570144646358288073326,1646940816366,1646940816593,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,bottle,1646940809421,30 min,,0,0,0,0,0,0,,0,0,0,0.0,130.0,0.0,,
elypltuY313344450252676351043448,1646941599679,1646941599891,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,diaper_change,1646941598727,,,0,0,0,0,0,0,,1,1,0,0.0,0.0,0.0,,
hfpywyFUYGJLVANG8861575440252416,1646949054353,1646949028486,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,diaper_change,1646949027312,,,0,0,0,0,0,0,,1,0,0,0.0,0.0,0.0,,
yRY31503376737554221062120776166,1646951166281,1646951157521,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,bottle,1646951151311,30 min,,0,0,0,0,0,0,,0,0,0,0.0,120.0,0.0,,
nLE07612574151605567641248606013,1646952512839,1646952512693,j6A0wwOuFaN7aA8u0YP7LXanESu2,awyedysipgrgccchAIIDLBADYW530823,tummy_time,1646951808635,,,1646952512693,0,704058,0,0,0,,0,0,0,0.0,0.0,0.0,,
wpkybwbiqvcpwfaAMYJ4150241247140,1646951889163,1646951650766,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,diaper_change,1646951649547,,,0,0,0,0,0,0,,1,1,0,0.0,0.0,0.0,,
BVJEVDJWOTYJFVOEQWPG816702171324,1646956284150,1646956284057,j6A0wwOuFaN7aA8u0YP7LXanESu2,awyedysipgrgccchAIIDLBADYW530823,pump,1646956119912,"5 hrs gap, pump 30 min",,0,0,0,0,0,0,both,0,0,0,0.0,300.0,0.0,,
BTRMFVOVXKPNNDOTPSBBEDJSMYVXB660,1646961250665,1646961250517,j6A0wwOuFaN7aA8u0YP7LXanESu2,awyedysipgrgccchAIIDLBADYW530823,diaper_change,1646961249398,,,0,0,0,0,0,0,,1,0,0,0.0,0.0,0.0,,
ayvdhrdwjhuwmbeSRRFR828043668282,1646963611836,1646963599322,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,bottle,1646963592779,35 min,,0,0,0,0,0,0,,0,0,0,0.0,130.0,0.0,,
hhufdrO8735217748565200025678845,1646963611836,1646963604491,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,diaper_change,1646963602971,,,0,0,0,0,0,0,,1,0,0,0.0,0.0,0.0,,
mrshpAEGNTS432182017548706273801,1646965154953,1646965154772,j6A0wwOuFaN7aA8u0YP7LXanESu2,awyedysipgrgccchAIIDLBADYW530823,tummy_time,1646965008229,,,1646965154771,0,146542,0,0,0,,0,0,0,0.0,0.0,0.0,,
K5171851565435130384166620131508,1646965826904,1646965826667,j6A0wwOuFaN7aA8u0YP7LXanESu2,awyedysipgrgccchAIIDLBADYW530823,diaper_change,1646965824853,,,0,0,0,0,0,0,,1,1,0,0.0,0.0,0.0,,
kibalcnrwATMPDIPUJCQXTDAWRL82480,1646975500309,1646975500141,j6A0wwOuFaN7aA8u0YP7LXanESu2,awyedysipgrgccchAIIDLBADYW530823,pump,1646975427356,"5.5 hrs gap, pump 25 min",,0,0,0,0,0,0,both,0,0,0,0.0,280.0,0.0,,
qtutstylnSIBTP263127586044336587,1646978758384,1646978758742,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,diaper_change,1646976600000,,,0,0,0,0,0,0,,1,0,0,0.0,0.0,0.0,,
qdvbtukxooXOQ5166003804772737744,1646978767043,1646978767332,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,bottle,1646978759749,30 min,,0,0,0,0,0,0,,0,0,0,0.0,125.0,0.0,,
lskfmfddamxahxsmYTOE510730514432,1646978919317,1646978919568,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,diaper_change,1646978918096,,,0,0,0,0,0,0,,1,0,0,0.0,0.0,0.0,,
FVUEV343188500740720513600662481,1646992376133,1646992342774,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,diaper_change,1646992341313,,,0,0,0,0,0,0,,1,0,0,0.0,0.0,0.0,,
oyqXK320128180633444047803001523,1646993616192,1646993616072,j6A0wwOuFaN7aA8u0YP7LXanESu2,awyedysipgrgccchAIIDLBADYW530823,pump,1646993561616,"5 hrs gap, pump 25 min ",,0,0,0,0,0,0,both,0,0,0,0.0,260.0,0.0,,
prfjvJSKLNYTQKFVJVEULVT047418335,1646994165338,1646994165625,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,bottle,1646994150173,30 min,,0,0,0,0,0,0,,0,0,0,0.0,130.0,0.0,,
QC474143261565607460680654747141,1646994745124,1646994745490,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,diaper_change,1646994742717,,,0,0,0,0,0,0,,1,1,0,0.0,0.0,0.0,,
fsixxjmqAWPCNVUFXXEHWSYSSXHA6752,1647004175085,1647004175495,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,diaper_change,1647004174476,,,0,0,0,0,0,0,,1,0,0,0.0,0.0,0.0,,
kkgbvsamvyatomcvpofMR53525860074,1647006184611,1647006184937,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,bottle,1647006179304,30 min,,0,0,0,0,0,0,,0,0,0,0.0,130.0,0.0,,
ygyuthywaQWISQO71221623453063152,1647006187563,1647006187981,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,diaper_change,1647006186076,,,0,0,0,0,0,0,,1,1,0,0.0,0.0,0.0,,
eshfsekmkgxQBRKJBVNYUXQSU8487076,1647012629427,1647011982151,j6A0wwOuFaN7aA8u0YP7LXanESu2,awyedysipgrgccchAIIDLBADYW530823,pump,1647011919266,"5 hrs gap, pump 25 min ",,0,0,0,0,0,0,both,0,0,0,0.0,260.0,0.0,,
oUQYFQNHNCICKDQWFSWCJILQF1428233,1647013931208,1647013694753,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,diaper_change,1647013693312,,,0,0,0,0,0,0,,1,0,0,0.0,0.0,0.0,,
xaixleoVCJNDFYRXHJRQDWFRPWTB5854,1647015905919,1647015906319,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,bottle,1647015901861,30 min,,0,0,0,0,0,0,,0,0,0,0.0,130.0,0.0,,
WIMI3426271050621230881354546083,1647016041716,1647016042127,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,diaper_change,1647016040699,,,0,0,0,0,0,0,,1,1,0,0.0,0.0,0.0,,
bdQRQWQUE32037471878534467110036,1647018926418,1647018693049,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,diaper_change,1647018691764,,,0,0,0,0,0,0,,1,1,0,0.0,0.0,0.0,,
oovxeofloosvdanoygqSTVNGGAKK2441,1647018926576,1647018882714,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,tummy_time,1647018731384,,,1647018882714,0,151330,0,0,0,,0,0,0,0.0,0.0,0.0,,
sippjABRAOSNX7325283423882104312,1647025826389,1647025591906,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,diaper_change,1647025590214,,,0,0,0,0,0,0,,1,1,0,0.0,0.0,0.0,,
oeqiFVYQSFIPBQXGMTEMGFCRWFLP8174,1647029063474,1647027274400,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,bottle,1647027269131,30 min,,0,0,0,0,0,0,,0,0,0,0.0,130.0,0.0,,
bugsldakrwlajlceVFQHXGJ048887586,1647029069973,1647029070394,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,diaper_change,1647029068743,,,0,0,0,0,0,0,,1,1,0,0.0,0.0,0.0,,
batdgctabionrynbtdgmebwkgC772841,1647030598702,1647030598565,j6A0wwOuFaN7aA8u0YP7LXanESu2,awyedysipgrgccchAIIDLBADYW530823,pump,1647030585357,"5 hrs gap, pump 25 min ",,0,0,0,0,0,0,both,0,0,0,0.0,260.0,0.0,,
tMAJANELCPDDRF401326525113710208,1647035508000,1647035071977,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,diaper_change,1647035071207,,,0,0,0,0,0,0,,1,0,0,0.0,0.0,0.0,,
aimgvngexchqssnvtmSYGCKRAOFW3233,1647036810478,1647036810853,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,bottle,1647036806430,25 min,,0,0,0,0,0,0,,0,0,0,0.0,130.0,0.0,,
krvxhvcjUYHAEXIDWH05164627327825,1647038571678,1647038572083,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,diaper_change,1647037200000,,,0,0,0,0,0,0,,1,0,0,0.0,0.0,0.0,,
mseiwfwlX67182285125141124551880,1647038583163,1647038583605,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,bath,1647038580236,,,0,0,0,0,0,0,,0,0,0,0.0,0.0,0.0,,neutral
fjryFKJKOBVA03555730537340005000,1647040031541,1647040031392,j6A0wwOuFaN7aA8u0YP7LXanESu2,awyedysipgrgccchAIIDLBADYW530823,pump,1647039748231,"2.5 hrs gap, pump 15 min",,0,0,0,0,0,0,both,0,0,0,0.0,160.0,0.0,,
